controller,scenario,seed,success,collision,steps,path_length,min_clearance,near_misses,overrides,adaptation_lag,mean_progress,action_disagreements,beneficial_disagreements,cell,stage,variant,scenario_group,seed_idx
ltc_rl_finetune_pure,shifted_clutter,2026041300340,0,1,17,5.439999999999996,-0.13323085336753243,2,0,120,0.2902833691478213,15,14,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,shifted_clutter,2026041300340,1,0,42,13.440000000000005,0.6318566105487475,0,0,42,0.2517095900902697,10,6,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,shifted_clutter,2026041300340,0,1,7,2.24,-0.2272494885888811,3,0,120,0.32,7,7,mlp,imitation,pure,default,0
mlp_imitation_residual,shifted_clutter,2026041300340,1,0,42,13.440000000000005,0.543594675285648,0,0,42,0.25540304883278536,12,11,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,shifted_clutter,2026041300340,0,1,7,2.24,-0.2272494885888811,3,0,120,0.32,7,7,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,shifted_clutter,2026041300340,1,0,42,13.440000000000007,0.6318566105487475,0,0,42,0.2530074016295343,11,9,mlp,rl_finetune,residual,default,0
cfc_random_residual,shifted_clutter,2026041300340,1,0,56,17.920000000000005,0.5323773625733104,0,0,56,0.19120996130574439,2,2,cfc,random,residual,default,0
ltc_random_residual,shifted_clutter,2026041300340,1,0,51,16.320000000000007,0.6209349089214915,0,0,51,0.20788433898670078,10,9,ltc,random,residual,default,0
fixed_policy,shifted_clutter,2026041300453,1,0,50,16.00000000000001,0.3369878920156581,1,0,50,0.21333675086239637,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,shifted_clutter,2026041300453,0,1,11,3.5199999999999996,-0.08490429699600283,2,0,120,0.04065113846297728,9,5,cfc,imitation,pure,default,0
cfc_imitation_residual,shifted_clutter,2026041300453,1,0,41,13.12,0.37340850034793766,0,0,41,0.2571472780308926,29,28,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,shifted_clutter,2026041300453,0,1,11,3.5199999999999996,-0.08490429699600283,2,0,120,0.04065113846297728,9,5,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,shifted_clutter,2026041300453,1,0,41,13.120000000000001,0.37340850034793766,0,0,41,0.26143136140797824,26,23,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,shifted_clutter,2026041300453,0,1,17,5.440000000000002,-0.11706821969281561,2,0,120,0.2902539624236685,13,12,ltc,imitation,pure,default,0
ltc_imitation_residual,shifted_clutter,2026041300453,1,0,54,17.280000000000005,0.5450661405356603,0,0,54,0.1981025088347153,9,8,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,shifted_clutter,2026041300453,0,1,17,5.440000000000002,-0.11706821969281561,2,0,120,0.2902539624236685,13,12,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,shifted_clutter,2026041300453,1,0,54,17.280000000000005,0.5450661405356603,0,0,54,0.1981025088347153,9,8,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,shifted_clutter,2026041300453,0,1,6,1.9199999999999995,-0.03274450012672009,2,0,120,0.32,6,6,mlp,imitation,pure,default,0
mlp_imitation_residual,shifted_clutter,2026041300453,0,0,120,38.40000000000002,0.45461139354777286,0,0,120,0.056795228740720835,33,26,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,shifted_clutter,2026041300453,0,1,6,1.9199999999999995,-0.03274450012672009,2,0,120,0.32,6,6,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,shifted_clutter,2026041300453,1,0,73,23.360000000000007,0.5450661405356603,0,0,73,0.14436744488558267,17,15,mlp,rl_finetune,residual,default,0
cfc_random_residual,shifted_clutter,2026041300453,1,0,50,16.000000000000007,0.23719908749610868,3,0,50,0.21108323513135838,2,2,cfc,random,residual,default,0
ltc_random_residual,shifted_clutter,2026041300453,1,0,54,17.280000000000005,0.3131806807264938,2,0,54,0.19811203056864404,9,9,ltc,random,residual,default,0
fixed_policy,shifted_clutter,2026041300566,1,0,41,13.120000000000005,0.3006115550118292,2,0,41,0.26312363697096786,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,shifted_clutter,2026041300566,0,1,11,3.5199999999999996,-0.08678628072372041,2,0,120,0.040778048455442834,9,4,cfc,imitation,pure,default,0
cfc_imitation_residual,shifted_clutter,2026041300566,1,0,40,12.800000000000006,0.14159576069618846,4,0,40,0.2662938429642996,23,22,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,shifted_clutter,2026041300566,0,1,11,3.5199999999999996,-0.08678628072372041,2,0,120,0.040778048455442834,9,4,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,shifted_clutter,2026041300566,1,0,40,12.800000000000006,0.14159576069618846,4,0,40,0.2662938429642996,23,22,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,shifted_clutter,2026041300566,0,1,17,5.439999999999999,-0.0065591631248615445,2,0,120,0.2904465439545585,13,12,ltc,imitation,pure,default,0
ltc_imitation_residual,shifted_clutter,2026041300566,1,0,42,13.440000000000005,0.6350219378228152,0,0,42,0.25676678160600563,8,6,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,shifted_clutter,2026041300566,0,1,17,5.439999999999999,-0.0065591631248615445,2,0,120,0.2904465439545585,13,12,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,shifted_clutter,2026041300566,1,0,42,13.440000000000005,0.6350219378228152,0,0,42,0.25676678160600563,8,6,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,shifted_clutter,2026041300566,0,1,6,1.9200000000000006,-0.0026236437214487984,2,0,120,0.32,6,6,mlp,imitation,pure,default,0
mlp_imitation_residual,shifted_clutter,2026041300566,1,0,73,23.360000000000014,0.4326089170524345,0,0,73,0.14777367789155182,23,17,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,shifted_clutter,2026041300566,0,1,6,1.9200000000000006,-0.0026236437214487984,2,0,120,0.32,6,6,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,shifted_clutter,2026041300566,1,0,41,13.120000000000006,0.4326089170524345,0,0,41,0.25986102738144123,11,9,mlp,rl_finetune,residual,default,0
cfc_random_residual,shifted_clutter,2026041300566,1,0,62,19.84000000000001,0.23838202576436035,4,0,62,0.17236675723608916,3,3,cfc,random,residual,default,0
ltc_random_residual,shifted_clutter,2026041300566,0,0,120,38.40000000000002,0.40704139881595464,0,0,120,0.06402881484700983,18,14,ltc,random,residual,default,0
fixed_policy,shifted_clutter,2026041300679,1,0,41,13.120000000000008,0.4299925597996567,0,0,41,0.25870719858598534,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,shifted_clutter,2026041300679,0,1,11,3.5199999999999996,-0.08848432709794557,2,0,120,0.040710575463079095,9,4,cfc,imitation,pure,default,0
cfc_imitation_residual,shifted_clutter,2026041300679,1,0,103,32.96000000000002,0.36822210275351047,0,0,103,0.10399255662728012,65,52,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,shifted_clutter,2026041300679,0,1,11,3.5199999999999996,-0.08848432709794557,2,0,120,0.040710575463079095,9,4,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,shifted_clutter,2026041300679,1,0,41,13.120000000000005,0.46082476529533184,0,0,41,0.2609568594833114,27,25,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,shifted_clutter,2026041300679,0,1,17,5.440000000000001,-0.06797534269535116,2,0,120,0.2903444271673667,13,13,ltc,imitation,pure,default,0
ltc_imitation_residual,shifted_clutter,2026041300679,1,0,87,27.84000000000002,0.6125407252820787,0,0,87,0.1229400995924415,23,20,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,shifted_clutter,2026041300679,0,1,17,5.440000000000001,-0.06797534269535116,2,0,120,0.2903444271673667,13,13,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,shifted_clutter,2026041300679,1,0,87,27.84000000000002,0.6125407252820787,0,0,87,0.1229400995924415,23,20,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,shifted_clutter,2026041300679,0,1,6,1.9200000000000013,-0.01888823743275131,2,0,120,0.32,6,6,mlp,imitation,pure,default,0
mlp_imitation_residual,shifted_clutter,2026041300679,1,0,80,25.60000000000002,0.3841563215589711,0,0,80,0.13478985924278103,20,17,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,shifted_clutter,2026041300679,0,1,6,1.9200000000000013,-0.01888823743275131,2,0,120,0.32,6,6,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,shifted_clutter,2026041300679,1,0,98,31.360000000000024,0.5247714466810451,0,0,98,0.11003007051861054,28,19,mlp,rl_finetune,residual,default,0
cfc_random_residual,shifted_clutter,2026041300679,0,1,84,26.880000000000017,-0.08920526593485112,2,0,120,0.06220459991054422,5,3,cfc,random,residual,default,0
ltc_random_residual,shifted_clutter,2026041300679,1,0,44,14.080000000000007,0.6207184358148037,0,0,44,0.2465706863954881,4,4,ltc,random,residual,default,0
fixed_policy,shifted_clutter,2026041300792,1,0,50,16.000000000000004,0.41364190208425894,0,0,50,0.2114836356206556,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,shifted_clutter,2026041300792,0,1,11,3.5199999999999987,-0.14447993090848044,2,0,120,0.04075458061020369,9,4,cfc,imitation,pure,default,0
cfc_imitation_residual,shifted_clutter,2026041300792,1,0,102,32.64000000000002,0.3665676782445008,0,0,102,0.10464578779463786,59,47,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,shifted_clutter,2026041300792,0,1,16,5.119999999999999,-0.13688291103577366,6,0,120,0.04474283468472351,15,8,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,shifted_clutter,2026041300792,1,0,78,24.960000000000015,0.31524741849695376,1,0,78,0.13616140711382071,42,30,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,shifted_clutter,2026041300792,0,1,17,5.439999999999999,-0.07736650580808696,2,0,120,0.2904110961512189,14,13,ltc,imitation,pure,default,0
ltc_imitation_residual,shifted_clutter,2026041300792,0,0,120,38.40000000000003,0.3877686750014239,0,0,120,0.01799776734491537,38,24,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,shifted_clutter,2026041300792,0,1,17,5.439999999999999,-0.07736650580808696,2,0,120,0.2904110961512189,14,13,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,shifted_clutter,2026041300792,0,0,120,38.40000000000002,0.3656398484668186,0,0,120,0.051285805747290296,41,28,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,shifted_clutter,2026041300792,0,1,7,2.2399999999999998,-0.21294303883320026,3,0,120,0.32,5,5,mlp,imitation,pure,default,0
mlp_imitation_residual,shifted_clutter,2026041300792,1,0,44,14.080000000000004,0.610073000017129,0,0,44,0.24079263709790463,12,11,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,shifted_clutter,2026041300792,0,1,7,2.2399999999999998,-0.21294303883320026,3,0,120,0.32,5,5,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,shifted_clutter,2026041300792,1,0,43,13.760000000000002,0.610073000017129,0,0,43,0.24612780895560707,11,11,mlp,rl_finetune,residual,default,0
cfc_random_residual,shifted_clutter,2026041300792,1,0,84,26.880000000000017,0.43956426750212857,0,0,84,0.1259129886665454,6,6,cfc,random,residual,default,0
ltc_random_residual,shifted_clutter,2026041300792,0,0,120,38.40000000000003,0.09019726977966869,3,0,120,0.04069945966246839,28,22,ltc,random,residual,default,0
fixed_policy,narrow_gate,2026041300002,1,0,52,16.64000000000001,0.4916755220616868,0,0,52,0.204236308767908,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,narrow_gate,2026041300002,0,1,11,3.519999999999999,-0.09067504867929554,2,0,120,0.040686367227792335,9,0,cfc,imitation,pure,default,0
cfc_imitation_residual,narrow_gate,2026041300002,1,0,59,18.880000000000013,0.48234638364722277,0,0,59,0.1810120273811957,24,20,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,narrow_gate,2026041300002,0,1,16,5.12,-0.0032306249165771905,3,0,120,0.015932945354517503,14,1,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,narrow_gate,2026041300002,1,0,42,13.440000000000005,0.4297898330272522,0,0,42,0.25558173697010317,20,17,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,narrow_gate,2026041300002,0,1,17,5.440000000000003,-0.11544590972714724,2,0,120,0.2903076394430856,13,12,ltc,imitation,pure,default,0
ltc_imitation_residual,narrow_gate,2026041300002,1,0,44,14.080000000000009,0.5724543094873868,0,0,44,0.24340132575766224,11,7,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,narrow_gate,2026041300002,0,1,17,5.440000000000003,-0.11544590972714724,2,0,120,0.2903076394430856,13,12,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,narrow_gate,2026041300002,1,0,44,14.080000000000009,0.5744557964804011,0,0,44,0.2433401506633987,14,10,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,narrow_gate,2026041300002,0,1,13,4.159999999999999,-0.08516185040444374,2,0,120,0.32,10,10,mlp,imitation,pure,default,0
mlp_imitation_residual,narrow_gate,2026041300002,1,0,44,14.08000000000001,0.47801190627368245,0,0,44,0.2412939522508294,13,10,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,narrow_gate,2026041300002,0,1,13,4.159999999999999,-0.08516185040444374,2,0,120,0.32,10,10,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,narrow_gate,2026041300002,1,0,57,18.240000000000016,0.5744557964804011,0,0,57,0.18542059101416625,18,15,mlp,rl_finetune,residual,default,0
cfc_random_residual,narrow_gate,2026041300002,1,0,51,16.320000000000007,0.5641836019455488,0,0,51,0.20791388049327955,2,2,cfc,random,residual,default,0
ltc_random_residual,narrow_gate,2026041300002,1,0,44,14.080000000000007,0.5305307600944544,0,0,44,0.24523328658072405,10,10,ltc,random,residual,default,0
fixed_policy,narrow_gate,2026041300115,1,0,43,13.76,0.5242885748668451,0,0,43,0.24768539600422115,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,narrow_gate,2026041300115,0,1,11,3.5200000000000005,-0.12448902305958781,2,0,120,0.04070958959746982,10,1,cfc,imitation,pure,default,0
cfc_imitation_residual,narrow_gate,2026041300115,1,0,43,13.76000000000001,0.4451080175661441,0,0,43,0.2507689542922038,19,17,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,narrow_gate,2026041300115,0,1,11,3.5200000000000005,-0.12448902305958781,2,0,120,0.04070958959746982,10,1,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,narrow_gate,2026041300115,1,0,43,13.760000000000007,0.4451080175661441,0,0,43,0.24907333975449134,18,15,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,narrow_gate,2026041300115,0,1,17,5.440000000000002,-0.09492011007825324,2,0,120,0.2903429305597121,17,14,ltc,imitation,pure,default,0
ltc_imitation_residual,narrow_gate,2026041300115,1,0,103,32.96000000000003,0.4996491700159064,0,0,103,0.10357285863879115,37,34,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,narrow_gate,2026041300115,0,1,17,5.440000000000002,-0.09492011007825324,2,0,120,0.2903429305597121,17,14,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,narrow_gate,2026041300115,1,0,103,32.96000000000003,0.4996491700159064,0,0,103,0.10357285863879115,37,34,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,narrow_gate,2026041300115,0,1,13,4.160000000000002,-0.06642302734813949,2,0,120,0.3200000000000002,10,10,mlp,imitation,pure,default,0
mlp_imitation_residual,narrow_gate,2026041300115,1,0,74,23.680000000000017,0.6825808055571603,0,0,74,0.14360163969042627,20,17,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,narrow_gate,2026041300115,0,1,13,4.160000000000002,-0.06642302734813949,2,0,120,0.3200000000000002,10,10,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,narrow_gate,2026041300115,1,0,45,14.400000000000006,0.6825808055571603,0,0,45,0.23546154439459477,15,14,mlp,rl_finetune,residual,default,0
cfc_random_residual,narrow_gate,2026041300115,1,0,66,21.12000000000001,0.4238693741083516,0,0,66,0.16088574843405634,4,3,cfc,random,residual,default,0
ltc_random_residual,narrow_gate,2026041300115,1,0,85,27.20000000000002,0.5593708259474033,0,0,85,0.12645942123965606,17,13,ltc,random,residual,default,0
fixed_policy,narrow_gate,2026041300228,1,0,46,14.72,0.6407781516492583,0,0,46,0.23186760621411484,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,narrow_gate,2026041300228,0,1,11,3.52,-0.11649369143070126,2,0,120,0.04081377006898521,10,1,cfc,imitation,pure,default,0
cfc_imitation_residual,narrow_gate,2026041300228,1,0,39,12.480000000000008,0.48304631084667843,0,0,39,0.27614303894634107,23,19,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,narrow_gate,2026041300228,0,1,11,3.52,-0.11649369143070126,2,0,120,0.04081377006898521,10,1,cfc,rl_finetune,pure,default,0
cfc_rl_finetune_residual,narrow_gate,2026041300228,1,0,42,13.440000000000007,0.45300004651316356,0,0,42,0.25459251973016467,22,17,cfc,rl_finetune,residual,default,0
ltc_imitation_pure,narrow_gate,2026041300228,0,1,17,5.440000000000003,-0.05490807597119213,2,0,120,0.2905003591064973,14,12,ltc,imitation,pure,default,0
ltc_imitation_residual,narrow_gate,2026041300228,1,0,41,13.120000000000005,0.5175589055010084,0,0,41,0.26023459888761685,17,15,ltc,imitation,residual,default,0
ltc_rl_finetune_pure,narrow_gate,2026041300228,0,1,17,5.440000000000003,-0.05490807597119213,2,0,120,0.2905003591064973,14,12,ltc,rl_finetune,pure,default,0
ltc_rl_finetune_residual,narrow_gate,2026041300228,1,0,41,13.120000000000005,0.5175589055010084,0,0,41,0.26023459888761685,17,15,ltc,rl_finetune,residual,default,0
mlp_imitation_pure,narrow_gate,2026041300228,0,1,13,4.160000000000002,-0.005300724763232789,2,0,120,0.32000000000000006,10,10,mlp,imitation,pure,default,0
mlp_imitation_residual,narrow_gate,2026041300228,1,0,42,13.440000000000005,0.61672762144629,0,0,42,0.25564056880856084,11,9,mlp,imitation,residual,default,0
mlp_rl_finetune_pure,narrow_gate,2026041300228,0,1,13,4.160000000000002,-0.005300724763232789,2,0,120,0.32000000000000006,10,10,mlp,rl_finetune,pure,default,0
mlp_rl_finetune_residual,narrow_gate,2026041300228,1,0,42,13.440000000000005,0.61672762144629,0,0,42,0.2575451327149854,15,12,mlp,rl_finetune,residual,default,0
cfc_random_residual,narrow_gate,2026041300228,1,0,40,12.8,0.44571527079062595,0,0,40,0.2691333632382094,4,4,cfc,random,residual,default,0
ltc_random_residual,narrow_gate,2026041300228,1,0,66,21.12000000000001,0.45522244226605774,0,0,66,0.16444570803479674,16,11,ltc,random,residual,default,0
fixed_policy,narrow_gate,2026041300341,1,0,51,16.320000000000004,0.3336457516478825,1,0,51,0.2066037554592514,0,0,fixed,fixed,baseline,default,0
cfc_imitation_pure,narrow_gate,2026041300341,0,1,11,3.519999999999999,-0.06584115255930922,2,0,120,0.040614559725784295,9,1,cfc,imitation,pure,default,0
cfc_imitation_residual,narrow_gate,2026041300341,1,0,50,16.000000000000007,0.3648556067641319,0,0,50,0.21108408635231485,24,24,cfc,imitation,residual,default,0
cfc_rl_finetune_pure,narrow_gate,2026041300341,0,0,120,38.40000000000003,0.10957245309807812,30,0,120,0.0009588613919242928,103,24,cfc,rl_finetune,pure,default,0
